IDAuto,IDSort,Basic,IDMarketer,Date,Price,Text1,Text2,Text3,No1,No2,No3,Date1,Date2
7051,6804,0,839,"10/07/13 00:00:00",6.1599999999999999e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7052,6802,0,839,"10/07/13 00:00:00",6.3100000000000001e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7053,7206,0,839,"10/07/13 00:00:00",5.5100000000000005e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7054,7272,0,839,"10/07/13 00:00:00",7.6100000000000001e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7055,6899,0,845,"10/08/13 00:00:00",1.2000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7056,6832,0,985,"10/07/13 00:00:00",6.4500000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7057,6833,0,973,"10/08/13 00:00:00",1.3999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7058,6860,0,898,"10/08/13 00:00:00",9.0000000000000002e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7059,6811,0,898,"10/08/13 00:00:00",3.9600000000000002e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7060,6828,0,842,"10/09/13 00:00:00",4.5999999999999996e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7061,6856,1,923,"10/10/13 00:00:00",4.7199999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7062,6818,1,863,"10/10/13 00:00:00",1.8600000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7063,7627,1,944,"10/02/13 00:00:00",3.9600000000000002e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7064,6805,0,944,"10/02/13 00:00:00",3.6599999999999999e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7065,6797,0,944,"10/02/13 00:00:00",3.6599999999999999e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7066,7600,0,843,"10/11/13 00:00:00",5.8999999999999997e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7067,6799,0,843,"10/11/13 00:00:00",5.8999999999999997e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7068,6964,0,972,"10/11/13 00:00:00",2.9830000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7069,6947,0,972,"10/11/13 00:00:00",3.1819999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7070,6915,1,949,"10/10/13 00:00:00",2.0520000000000000e+00,"CASTLE",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7071,6878,0,949,"10/10/13 00:00:00",2.9049999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7072,6814,0,949,"10/10/13 00:00:00",3.3199999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7073,6948,0,949,"10/10/13 00:00:00",2.9460000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7074,7601,0,,,0.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7075,6872,0,949,"10/10/13 00:00:00",4.9000000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7076,6857,0,949,"10/10/13 00:00:00",5.6040000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7077,6854,0,897,"10/14/13 00:00:00",3.0040000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7078,6935,0,897,"10/14/13 00:00:00",3.1459999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7079,8269,0,929,"10/14/13 00:00:00",1.5000000000000000e+00,"ΜΟΣΧΑΤΟ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7080,8269,1,929,"10/14/13 00:00:00",2.0000000000000000e+00,"ΣΟΥΛΤΑΝΙΝΑ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7081,6838,0,929,"10/14/13 00:00:00",1.5000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7082,6914,0,923,"10/14/13 00:00:00",2.2799999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7083,6848,0,854,"10/14/13 00:00:00",2.3999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7084,6848,0,,,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7085,7147,0,954,"11/18/13 00:00:00",2.5000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7086,7407,1,878,"10/14/13 00:00:00",4.5000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7087,6805,0,839,"10/14/13 00:00:00",3.7600000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7088,7205,0,839,"10/14/13 00:00:00",7.1099999999999997e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7089,6919,0,842,"10/15/13 00:00:00",6.4000000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7090,7598,0,842,"10/15/13 00:00:00",1.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7091,6916,0,842,"10/15/13 00:00:00",1.2500000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7092,7231,0,923,"10/17/13 00:00:00",2.6000000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7093,7796,0,959,"10/17/13 00:00:00",5.9500000000000002e+00,"ΛΩΡΙΔΕΣ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7094,6797,0,898,"10/17/13 00:00:00",3.9600000000000002e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7095,6861,0,977,"10/16/13 00:00:00",1.2240000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7096,7616,0,990,"10/17/13 00:00:00",6.5999999999999996e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7097,7617,0,990,"10/17/13 00:00:00",6.5999999999999996e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7098,8166,1,990,"10/17/13 00:00:00",6.2999999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7099,8160,0,990,"10/17/13 00:00:00",6.2999999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7100,7245,0,954,"09/09/13 00:00:00",2.5000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7101,7245,1,954,"10/04/13 00:00:00",2.5000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7102,6873,0,878,"10/18/13 00:00:00",4.2000000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7103,7520,0,878,"10/18/13 00:00:00",2.8300000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7104,7195,0,972,"10/18/13 00:00:00",3.9140000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7105,6817,0,972,"10/18/13 00:00:00",1.1000000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7106,7332,1,972,"10/18/13 00:00:00",2.5550000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7107,6938,0,972,"10/18/13 00:00:00",4.8830000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7108,6954,0,972,"10/18/13 00:00:00",4.1420000000000003e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7109,6814,0,949,"10/17/13 00:00:00",3.3199999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7110,6937,0,949,"10/17/13 00:00:00",2.9870000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7111,6863,0,846,"10/22/13 00:00:00",1.7999999999999999e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7112,7782,1,940,"10/08/13 00:00:00",1.7500000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7113,6861,1,977,"10/16/13 00:00:00",1.2240000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7114,6963,0,977,"10/16/13 00:00:00",2.8359999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7115,6906,0,977,"10/16/13 00:00:00",1.2420000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7116,7196,0,977,"10/16/13 00:00:00",3.8700000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7117,6902,0,977,"10/16/13 00:00:00",6.6150000000000002e+00,"ΦΟΥΝΤΟΥΚΟΨΥΧΑ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7118,6904,0,977,"10/16/13 00:00:00",8.0099999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7119,6891,1,977,"10/16/13 00:00:00",3.6000000000000000e+01,"1 ΚΙΛΟΥ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7120,6874,0,977,"10/16/13 00:00:00",9.0000000000000002e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7121,6816,0,977,"10/16/13 00:00:00",7.8300000000000003e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7122,7874,0,963,"10/22/13 00:00:00",2.3999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7123,7866,0,963,"10/22/13 00:00:00",4.7000000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7124,6877,0,878,"10/23/13 00:00:00",3.1000000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7125,6899,0,845,"10/23/13 00:00:00",1.2000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7126,6900,0,842,"10/23/13 00:00:00",2.2900000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7127,7598,0,842,"10/23/13 00:00:00",9.7999999999999998e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7128,6842,0,842,"10/23/13 00:00:00",1.2940000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7129,6830,0,842,"10/23/13 00:00:00",4.2500000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7130,7279,0,842,"10/23/13 00:00:00",5.1500000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7131,6913,0,842,"10/23/13 00:00:00",1.3500000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7132,7199,1,934,"10/23/13 00:00:00",3.3199999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7133,7260,0,934,"10/23/13 00:00:00",4.2999999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7134,7278,1,934,"10/23/13 00:00:00",5.3499999999999996e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7135,6967,0,975,"10/24/13 00:00:00",2.2599999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7136,7771,0,975,"10/24/13 00:00:00",6.9800000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7137,7588,1,975,"10/24/13 00:00:00",2.6000000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7138,7383,1,923,"10/24/13 00:00:00",1.8000000000000000e+01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7139,6941,0,923,"10/24/13 00:00:00",3.9500000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7140,8072,0,898,"10/24/13 00:00:00",4.4300000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7141,6808,0,898,"10/24/13 00:00:00",6.0199999999999998e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7142,6815,0,898,"10/24/13 00:00:00",6.6900000000000004e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7143,7618,0,990,"10/24/13 00:00:00",6.2999999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7144,8161,0,990,"10/24/13 00:00:00",6.2999999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7145,7615,1,990,"10/24/13 00:00:00",6.2999999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7146,8160,1,990,"10/24/13 00:00:00",6.2999999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7147,7614,0,990,"10/24/13 00:00:00",6.5999999999999996e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7148,7601,0,843,"10/25/13 00:00:00",3.3500000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7149,7198,0,878,"10/25/13 00:00:00",1.1000000000000001e+00,"ΦΑΚΕΛ 10ΓΡ LVI",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7150,6935,0,897,"10/29/13 00:00:00",3.1459999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7151,6832,0,985,"10/28/13 00:00:00",6.4489999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7152,6845,1,929,"10/30/13 00:00:00",1.2000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7153,6843,1,929,"10/30/13 00:00:00",1.2000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7154,7410,1,929,"10/30/13 00:00:00",1.8000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7155,6844,0,929,"10/30/13 00:00:00",1.2000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7156,8257,0,929,"10/30/13 00:00:00",2.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7157,8259,1,929,"10/30/13 00:00:00",1.6000000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7158,7547,1,929,"10/30/13 00:00:00",5.0000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7159,8261,0,929,"10/30/13 00:00:00",5.9999999999999998e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7160,7409,1,929,,0.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7161,7409,1,929,"10/30/13 00:00:00",5.0000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7162,6871,0,878,"10/25/13 00:00:00",1.4600000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7163,7218,1,878,"10/25/13 00:00:00",9.9000000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7164,7520,0,878,"10/25/13 00:00:00",2.8300000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7165,7206,0,839,"10/30/13 00:00:00",5.5100000000000005e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7166,6800,0,839,"10/30/13 00:00:00",5.2100000000000002e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7167,7272,0,839,"10/30/13 00:00:00",7.6100000000000001e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7168,6802,0,839,"10/30/13 00:00:00",6.3100000000000001e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7169,6798,1,839,"10/30/13 00:00:00",5.4000000000000004e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7170,7598,0,842,"10/30/13 00:00:00",9.7999999999999998e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7171,6900,0,842,"10/30/13 00:00:00",2.5000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7172,6916,0,842,"10/30/13 00:00:00",1.2500000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7173,6918,0,842,"10/30/13 00:00:00",1.3500000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7174,7796,0,959,"10/31/13 00:00:00",6.4500000000000002e+00,"ΨΗΜΕΝΕΣ ΛΩΡΙΔΕΣ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7175,7796,0,959,"10/31/13 00:00:00",5.9500000000000002e+00,"ΛΩΡΙΔΕΣ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7176,6834,0,989,"10/31/13 00:00:00",5.2000000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7177,6941,0,923,"10/31/13 00:00:00",3.9500000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7178,6914,0,923,"10/31/13 00:00:00",2.2799999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7179,6851,0,923,"10/31/13 00:00:00",4.7000000000000002e+00,"ΥΓΕΙΑΣ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7180,8087,0,983,"10/31/13 00:00:00",2.6000000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7181,6967,0,975,"10/31/13 00:00:00",2.2599999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7182,7771,0,975,"10/31/13 00:00:00",6.9800000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7183,6852,0,977,"10/23/13 00:00:00",6.9999999999999996e-01,"ΠΑΜΗ ΣΦΙΧΤΗ ΛΕΥΚΗ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7184,6866,1,895,"10/30/13 00:00:00",2.0000000000000000e+00,"ROASTED MALT",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7185,6899,0,845,"11/02/13 00:00:00",1.2000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7186,6880,0,878,"11/01/13 00:00:00",3.6499999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7187,6877,0,878,"11/01/13 00:00:00",3.1000000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7188,7224,0,984,"11/01/13 00:00:00",3.5000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7189,6898,0,984,"11/01/13 00:00:00",5.9560000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7190,8264,0,908,"11/01/13 00:00:00",1.3500000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7191,8262,0,908,"11/01/13 00:00:00",1.2000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7192,6934,0,936,"11/02/13 00:00:00",1.5730000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7193,7206,0,839,"11/04/13 00:00:00",5.5100000000000005e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7194,6800,0,839,"11/04/13 00:00:00",5.2100000000000002e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7195,6802,0,839,"11/04/13 00:00:00",6.3100000000000001e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7196,7272,0,839,"11/04/13 00:00:00",7.6100000000000001e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7197,7903,0,843,"11/04/13 00:00:00",3.5899999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7198,8004,0,936,"11/14/13 00:00:00",1.6399999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7199,6799,0,843,"11/04/13 00:00:00",5.8999999999999997e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7200,7600,0,843,"11/04/13 00:00:00",5.8999999999999997e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7201,6886,0,878,"11/04/13 00:00:00",2.5499999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7202,6878,1,949,"10/31/13 00:00:00",2.9049999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7203,6814,0,949,"10/31/13 00:00:00",3.3199999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7204,6958,0,949,"10/31/13 00:00:00",2.6980000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7205,7601,0,949,"10/31/13 00:00:00",2.8639999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7206,6948,0,949,"10/31/13 00:00:00",2.9460000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7207,6872,0,949,"10/31/13 00:00:00",4.8959999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7208,6937,0,949,"10/31/13 00:00:00",2.9880000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7209,6951,0,949,"10/31/13 00:00:00",2.1160000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7210,6910,0,977,"11/01/13 00:00:00",2.5649999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7211,7631,0,977,"11/01/13 00:00:00",7.8300000000000003e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7212,6851,1,977,"11/01/13 00:00:00",3.5369999999999999e+00,"ΠΑΜΗ ΣΦΙΧΤΗ DARK",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7213,6854,0,977,"11/01/13 00:00:00",4.2100000000000000e+00,"SCALIETTA",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7214,7229,1,977,"11/01/13 00:00:00",3.3929999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7215,6852,0,,,0.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7216,6906,0,977,"11/01/13 00:00:00",1.2420000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7217,7652,1,977,"11/01/13 00:00:00",1.0350000000000000e+01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7218,7572,1,977,"11/01/13 00:00:00",3.3599999999999999e+00,"ITALIAN MIX",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7219,6963,0,977,"11/01/13 00:00:00",2.8399999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7220,7196,0,977,"11/01/13 00:00:00",3.8700000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7221,6833,0,973,"11/01/13 00:00:00",1.3999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7222,6926,0,972,"11/01/13 00:00:00",2.6690000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7223,7195,0,972,"11/01/13 00:00:00",3.9100000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7224,6946,1,972,"11/01/13 00:00:00",3.4680000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7225,6805,0,944,"10/30/13 00:00:00",3.9200000000000002e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7226,6805,0,944,"10/31/13 00:00:00",3.6599999999999999e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7227,6797,0,944,"10/31/13 00:00:00",3.6599999999999999e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7228,6950,0,944,"10/31/13 00:00:00",4.3600000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7229,6834,0,989,"11/05/13 00:00:00",5.2000000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
7230,7866,0,963,"11/05/13 00:00:00",4.7999999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
