IDA_FASHMaterials,IDA_FASH,IDSort,Sxolia,IDA_FASHQuantity,IDA_FASHLoose,IDA_FASHRecipe,IDA_FASHDelete
16029,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16030,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16031,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16032,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16033,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16034,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16035,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16036,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16037,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16038,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16039,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16040,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16041,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16042,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16043,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16044,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16045,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16046,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16047,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16048,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16049,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16050,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16051,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16052,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16053,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16054,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16055,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16056,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16057,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16058,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16059,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16060,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16061,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16062,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16063,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16064,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16065,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16066,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16067,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16068,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16069,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16070,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16071,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16072,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16073,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16074,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16075,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16076,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16077,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16078,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16079,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16080,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16081,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16082,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16083,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16084,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16085,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16086,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16087,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16088,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16089,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16090,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16091,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16092,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16093,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16094,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16095,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16096,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16097,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16098,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16099,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16101,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16102,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16103,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16104,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16105,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16106,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16107,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16108,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16109,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16110,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16111,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16112,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16113,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16114,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16115,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16116,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16117,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16118,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16119,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16120,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16121,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16122,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16123,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16124,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16125,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16126,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16127,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16128,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16129,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16130,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16131,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16132,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16133,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16134,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16135,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16136,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16137,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16138,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16139,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16140,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16141,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16142,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16143,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16144,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16145,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16146,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16147,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16148,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16149,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16150,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16151,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16152,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16153,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16154,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16155,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16156,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16157,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16158,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16159,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16160,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16161,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16162,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16163,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16164,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16165,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16166,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16167,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16168,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16169,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16170,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16171,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16172,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16173,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16174,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16175,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16176,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16177,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16178,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16179,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16180,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16181,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16182,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16183,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16184,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16185,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16186,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16187,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16188,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16189,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16190,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16191,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16192,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16193,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16194,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16195,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16196,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16197,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16198,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16199,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16200,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16201,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16202,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16203,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16204,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16205,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16206,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16207,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16208,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16209,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16210,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16211,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16212,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16213,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16214,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16215,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16216,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16217,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16218,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16219,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16220,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16221,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16222,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16223,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16224,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16225,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16226,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16227,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16228,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16229,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16230,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16231,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16232,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16233,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16234,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16235,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16236,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16237,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16238,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16239,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16240,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16241,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16242,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16243,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16244,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16245,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16246,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16247,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16248,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16249,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16250,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16251,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16252,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16253,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16254,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16255,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16256,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16257,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16258,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16259,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16260,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16261,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16262,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16263,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16264,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16265,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16266,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16267,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16268,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16269,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16270,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16271,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16272,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16273,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16274,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16275,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16276,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16277,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16278,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16279,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16280,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16281,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16282,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16283,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16284,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16285,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16286,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16287,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16288,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16289,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16290,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16291,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16292,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16293,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16294,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16295,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16296,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16297,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16298,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16299,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16300,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16301,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16302,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16303,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16304,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16305,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16306,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16307,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16308,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16309,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16310,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16311,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16312,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16313,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16314,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16315,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16316,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16317,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16318,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16319,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16320,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16321,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16322,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16323,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16324,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16325,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16326,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16327,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16328,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16329,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16330,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16331,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16332,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16333,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16334,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16335,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16336,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16337,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16338,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16339,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16340,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16341,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16342,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16343,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16344,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16345,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16346,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16347,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16348,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16349,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16350,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16351,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16352,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16353,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16354,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16355,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16356,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16357,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16358,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16359,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16360,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16361,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16362,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16363,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16364,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16365,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16366,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16367,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16368,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16369,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16370,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16371,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16372,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16373,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16374,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16375,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16376,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16377,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16378,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16379,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16380,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16381,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16382,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16383,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16384,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16385,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16386,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16387,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16388,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16389,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16390,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16391,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16392,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16393,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16394,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
16395,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
