IDSort,IDSortStorage,SortDescr,IDRaw,IDCategory,IDSortSubCategory,IDMUnit,PieceWeithg,IDOperation,SortYield,SortActivate,Price,IDSortRecipe,IDSortDelete,IDSortLoked,Icon,Text1,Text2,Text3,No1,No2,No3,Date1,Date2,Memo1,YesNo1,YesNo2
8046,"14097","ΚΕΙΚ ΛΕΥΚΟ ΠΟΡΤΟΚΑΛΙ ΡΑΙΣΚΡΙΜ",2,"Φ_Γ","14",1,1.0000000000000000e+00,"Α04",9.0000000000000002e-01,1,,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8047,"202347","MAMAS KEIK DECO",833,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.0120,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8048,"14098","ΒΑΣΙΛΟΠΙΤΑ ΚΕΙΚ ΜΙΚΡΗ",2,"Φ_Γ","14",2,6.5000000000000002e-01,"Α04",9.0000000000000002e-01,1,6.1940,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8064,"25003","ΑΨΗΤΟ ΔΙΑΜΑΝΤΗ ΔΙΑΦΟΡΕΣ ΓΕΥΣΕΙΣ",2,"Φ_Γ","25",1,1.0000000000000000e+00,"Α04",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8069,"35002","ΙΣΛΙ ΚΑΡΥΔΙ ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8071,"991045","ΗΜΑ ΠΟΥΛΙΣ 4 ΩΡΩΝ",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8072,"200120","ΑΛΕΥΡΙ ΠΑΡΘΕΝΟ ΜΑΛΑΚΟ",3,"Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.4430,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8073,"203043","Γάλα Φρέσκο 10 λιτ.",50,"Α_ΥΛΗ",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.6880,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8074,"200862","ΚΥΤΑΡΙΝΗ ΘΕΡΜΗΣ",1085,"Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8076,"32006","ΔΙΑΦΟΡΑ ΑΝΑΨΥΚΤΙΚΑ ΕΜΠΟΡΕΥΜΑΤΑ",2,"ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8077,"33015","ΔΙΑΦΟΡΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΜΠΟΡΕΥΜΑΤΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8078,"38001","ΔΙΑΦΟΡΑ ΠΟΤΑ ΕΜΠΟΡΕΥΜΑΤΑ",2,"ΕΜΠ","38",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8079,"34001","ΔΙΑΦΟΡΟΙ ΠΩΛΟΥΜΕΝΟΙ ΚΑΦΕΔΕΣ",2,"ΕΜΠ","34",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8080,"DPT-16","ΔΙΑΦΟΡΑ ΖΑΧΑΡΩΔΗ ΚΕΡΑΣΜΑΤΑ",2,,,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8082,"27005","ΑΨΗΤΟ ΠΙΤΣΑΚΙ",2,"Φ_Γ","27",1,1.0000000000000000e+00,"ΑΨ06",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8083,," ΔΟΚΙΜΕΣ   ΠΡΟΖΥΜΙ ΣΤΕΛΙΟΥ",2,"Φ_Γ","10",2,7.5000000000000000e-01,"Α02",8.4999999999999998e-01,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8084,"201905","ΖΕΛΑΤΙΝΗ ΣΕ ΦΥΛΛΑ",130,"Α_ΥΛΗ","2019",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8085,"200123","ΠΡΟΖΥΜΙ ΥΓΡΟ BOECKER TWO",24,"Α_ΥΛΗ",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.2200,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8087,"202502","ΣΑΛΤΣΑ ΚΟΤΟΠΟΥΛΟ",272,"Α_ΥΛΗ","2025",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.6000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8088,"994043","ΗΜΑ ΓΕΜΙΣΗ ΠΡΑΣΣΟ ΝΗΣΤΙΣΙΜΟ ΜΑΡΙΑΣ",907,"Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8089,"994044","ΓΕΜΙΣΗ ΣΠΑΝΑΚΙ ΝΗΣΤΙΣΙΜΟ ΜΑΡΙΑΣ",100,"Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8091,"200705","ΡΥΖΙ",845,"Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.0500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8092,"200314","ΦΥΤΙΚΗ ΣΑΝΤΙΓΙ",61,"Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.4500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8093,"997011","ΗΜΑ ΖΥΜΗ ΤΣΟΥΡΕΚΙΟΥ",2,"Φ_Α","19",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8095,"201724","ΣΙΣΑΜΕΛΑΙΟ",763,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.4000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8096,"200522","ΜΕΛΙΤΖΑΝΑ ΠΡΟΤ/ΝΗ ΚΑΤΕΨΥΓΜΕΝΗ",85,"Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.9800,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8097,"200128","ΑΛΕΥΡΙ ΔΙΚΟΚΟ ΟΛΙΚΗΣ(ΖΕΑ)",10,"Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.3500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8098,"200131","ΑΛΕΥΡΙ ΔΙΚΟΚΟ ΗΜΙΟΛΟΚΗΣ",7,"Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.2500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8099,"991046","ΗΜΑ ΠΡΟΖΥΜΙ CRÈME DE LAVEIN",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8100,"10044","ΚΟΥΛΟΥΡΙ  ΕΛΙΑΣ ΔΙΠΛΟ",1076,"Φ_Γ","10",2,1.6500000000000001e-01,"Α02",8.4999999999999998e-01,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8101,"10086","ΚΟΥΛΟΥΡΙ ΣΤΑΦΙΔΑΣ ΔΙΠΛΟ",2,"Φ_Γ","10",2,1.6500000000000001e-01,"Α09",8.4999999999999998e-01,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8102,"20038","ΦΡΥΓΑΝΙΑ ΚΡΙΘΑΡΙΟΥ 250γρμ.",2,"Φ_Γ","20",2,2.5000000000000000e-01,"Α10",7.8000000000000003e-01,1,1.5000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8103,"11021","ΤΣΟΥΡΕΚΑΚΙ ΜΕ ΜΕΡΕΝΤΑ",2,"Φ_Γ","11",2,1.1500000000000000e-01,"Α04",1.0000000000000000e+00,1,0.8850,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8105,"10088","ΑΡΤΟΠ/ΣΜΑ Τ. Ω3 ΛΙΠΑΡΑ",2,"Φ_Γ","10",1,2.5000000000000000e-01,"Α09",8.8000000000000000e-01,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8106,"10089","ΑΡΤΟΠ/ΣΜΑ τ. ΚΡΙΘΑΡΙΟΥ-DINKEL",2,"Φ_Γ","10",1,3.4999999999999998e-01,"Α09",8.5999999999999999e-01,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8107,"10090","ΑΡΤΟΠ/ΜΑ ΧΩΡΙΣ ΜΑΓΙΑ-ΜΕ BAKING POWDER",2,"Φ_Γ","10",1,2.5000000000000000e-01,"Α09",8.5999999999999999e-01,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8108,"202348","LGI",2,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.5900,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8109,"10091","ΑΡΤΟΠ/ΣΜΑ ΜΕ ΧΑΜΗΛΟ ΓΛΥΚΑΙΜΙΚΟ ΔΕΙΚΤΗ",2,"Φ_Γ","10",1,2.5000000000000000e-01,"Α09",8.0000000000000004e-01,1,0.8850,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8110,"200401","ΑΝΑΝΑΣ",981,"Α_ΥΛΗ","2004",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8112,"202349","KEIK TEGRAL MUFIN CHOCO PURATOS",1046,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.9300,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8113,"11005","ΦΛΩΡΕΝΤΙΝΑ ΜΕ ΑΜΥΓΔΑΛΟ ΚΑΙ ΦΟΥΝΤΟΥΚΙ",2,"Φ_Γ","11",1,1.0000000000000000e+00,"Α03",9.5999999999999996e-01,1,12.3900,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8114,"201907","ΦΡΑΟΥΛΑ ΦΑΡΤΣΙΤΟΥΡΑ PURATUS",797,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,15.7200,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8115,"10092","ΑΡΤΟΠ/ΜΑ ΑΛΛΟΤΙΝΟ ΟΛΙΚΗΣ",2,"Φ_Γ","10",2,3.4999999999999998e-01,"Α02",8.0000000000000004e-01,1,0.7960,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8116,"991047","ΗΜΑ ΖΥΜΗ ΠΙΡΟΣΚΙ ΝΗΣΤΙΣΙΜΟ",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8117,"200138","ΑΛΕΥΡΙ ΒΡΩΜΗΣ",843,"Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.5300,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8118,"200706","ΦΑΓΟΠΥΡΟ",2,"Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.7600,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8119,"200707","ΠΑΠΑΡΟΥΝΑ",2,"Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,4.5000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8120,"200708","ΜΑΥΡΟΣΟΥΣΑΜΟ",2,"Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8121,"10093","ΑΡΤΟΠ/ΣΜΑ τ.ΜΟΝΑΣΤΗΡΙΑΚΟ",2,"Φ_Γ","10",2,2.8000000000000003e-01,"Α09",7.8000000000000003e-01,1,0.8000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8123,"33014","ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 200 ΓΡ ΚΟΥΚΑΚΗ ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8124,"33005","ΓΑΛΑ ΠΑΣΤΕΡΙΩΜΕΝΟ ΠΛΗΡΕΣ 1/2 ΛΙΤ ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8125,"33004","ΓΑΛΑ ΠΑΣΤΕΡΙΩΜΕΝΟ ΠΛΗΡΕΣ 1 ΛΙΤ ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8126,"33008","ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ ΠΛΗΡ 1 ΛΙΤ ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8127,"33007","ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ ΕΛΑΦΡΥ 1 ΛΙΤ ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8128,"33016","ΜΙΛΚΟ ΜΙΚΡΟ 250 MLΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8129,"33011","ΓΙΑΟΥΡΤΗ COMPLET 10% 3 TEM. ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8130,"33013","ΓΙΑΟΥΡΤΗ ΑΓΕΛΑΔΟΣ 4% 3 ΤΕΜ.ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8131,"33006","ΓΑΛΑ ΣΥΜΠ/ΝΟ ΔΕΛΤΑ ΠΛΗΡΕΣ ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8132,"33012","ΓΙΑΟΥΡΤΗ NATURAL 2% 2 ΤΕΜ. ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8133,"32005","VITALINE ΦΡΑΟΥΛΑ ΓΙΑΟΥΡΤΗ 2 ΤΕΜ. ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8134,"32001","FANTA 0,33 ML ΠΟΡΤΟΚΑΛΙ ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8135,"32004","SPRITE 0,33 ML ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","32",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8137,"32002","FANTA LEMON 0,33 ML ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8138,"202204","COCA COLA 1,5 LIT. ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","2022",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8140,"33010","ΓΑΛΑ ΦΡΕΣΚΟ 10 LIT. ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8141,"33002","ΓΑΛΑ ΑΓΕΛΑΔΟΣ 1,5% 1/2 LIT. ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8142,"33003","ΓΑΛΑ ΕΧΕΙΣ 1,5% 1 ΛΙΤ.ΥΨΗΛ. ΠΑΣΤΕΡΙΩΣΗΣ ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8143,"33001","ΓΑΛΑ ΑΓΕΛΑΔΟΣ 1,5% 1 LIT. ΕΛΑΦΡΥ ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8144,"33009","ΓΑΛΑ ΦΙΑΛΗ 0,5 LIT. ΚΟΥΚΑΚΗ",2,"ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8146,"35007","ΣΜΥΡΝΕΙΚΟ ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.2500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8147,"39002","ΑΛΕΥΡΙ ΜΑΛΑΚΟ-ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","39",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8148,"39003","ΑΛΕΥΡΙ SUPER- ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","39",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8149,"39004","ΑΛΕΥΡΙ ΟΛΙΚΗΣ- ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","39",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8150,"35008","ΣΙΡΟΠΙΑΣΤΑ ΜΠΑΚΛΑΒΑΣ ΠΑΡΑΔΟΣΙΑΚΟΣ-ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8151,"35009","ΣΙΡΟΠΙΑΣΤΑ ΤΡΙΓΩΝΟ ΠΑΡΑΔΟΣΙΑΚΟ-ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8152,"35010","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΙΝΔΟΚΑΡΥΔΟ-ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8153,"35011","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΣΟΚΟΛΑΤΑ-ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8154,"35012","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΠΑΡΑΔΟΣΙΑΚΟ ΓΑΛΑΚΤ/ΚΟ",2,"ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8155,"35013","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΚΑΝΤΑΙΦΙ-ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8156,"35014","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤ.ΦΥΣΤΙΚΙ",2,"ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8157,"35015","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤ.ΧΟΥΡΜΑΣ-ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8158,"35016","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤ.ΣΑΡΑΓΛΑΚΙ",2,"ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
