IDC_FASH,IDSort,IDOperation,IDC_FASHQuantity,IDC_FASHLoose,IDC_FASHRecipe,IDC_FASHDelete
8198,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8198,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8199,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8199,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8200,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8200,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8201,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8201,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8202,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8202,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8203,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8203,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8204,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8204,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8205,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8205,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8206,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8206,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8207,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8207,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8208,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8208,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8209,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8209,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8210,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8210,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8211,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8211,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8212,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8212,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8213,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8213,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8214,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8214,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8215,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8215,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8216,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8216,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8217,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8217,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8218,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8218,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8219,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8219,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8220,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8220,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8248,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8248,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8249,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8249,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8252,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8252,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8253,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8253,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8254,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8254,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8255,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8255,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8256,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8256,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8265,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8265,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8266,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8266,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8268,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8268,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8272,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8272,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8273,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8273,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8274,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8274,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8275,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8275,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8279,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8279,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8280,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8280,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8285,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8285,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8286,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8286,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8289,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8289,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8298,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8298,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8306,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8306,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8311,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8311,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8312,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8312,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
